system,label,score_type,score,delta,is_better,is_significant,model,sub_model,baseline_model,baseline_score,gender,label_type,description,score_pvalue,wilcox_pvalue,n_seeds,n_subjects,n_positive,wilcox_pvalue_fdr
body_composition,body_comp_trunk_right_fat_mass,pearson_r,0.9353316407528693,0.020780941988514545,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.9145506987643548,all,regression,Fat mass in the right trunk region measured in kilograms via DXA scan,0.0,0.0009765625,10,3307,,0.0037293922244094487
body_composition,body_comp_arms_lean_mass,pearson_r,0.6784507264883582,0.020609678251681474,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.6578410482366768,male,regression,"Lean mass in both arms measured in kilograms via DXA scan, representing muscle tissue in upper extremities",5.2128479655498347e-216,0.0009765625,10,3307,,0.0029916914682539685
body_composition,body_comp_trunk_lean_mass,pearson_r,0.7626048400788872,0.020288466839782693,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.7423163732391045,female,regression,"Lean tissue mass (fat-free mass) of trunk region measured in kilograms from DXA, including muscle, bone, and organs",1.27306e-319,0.0009765625,10,3307,,0.004360779089861751
body_composition,body_comp_total_left_lean_mass,pearson_r,0.8516104496789278,0.01982722731540587,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.831783222363522,male,regression,Lean body mass (muscle and organ tissue) in the left side of the body excluding fat and bone,0.0,0.0009765625,10,3307,,0.0029916914682539685
body_composition,body_comp_total_left_fat_free_mass,pearson_r,0.8548828647378333,0.019715832789490073,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.8351670319483432,male,regression,Fat-free mass (lean tissue and bone) in the entire left side of the body,0.0,0.0009765625,10,3307,,0.0029916914682539685
body_composition,body_comp_gynoid_lean_mass,pearson_r,0.8050408959383564,0.019440238050004277,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.7856006578883521,female,regression,"Lean mass in the gynoid region (hips, buttocks, and thighs), measured in kilograms, representing fat-free tissue in the lower body",0.0,0.0009765625,10,3307,,0.004360779089861751
body_composition,body_comp_trunk_fat_free_mass,pearson_r,0.7682189901082441,0.01937979810115842,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.7488391920070857,female,regression,"Fat-free mass (lean tissue including muscle, bone, organs) of trunk region measured in kilograms from DXA body composition analysis",0.0,0.0009765625,10,3307,,0.004360779089861751
body_composition,body_comp_total_left_lean_mass,pearson_r,0.8245464777784273,0.01925693937057249,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.8052895384078548,female,regression,Lean body mass (muscle and organ tissue) in the left side of the body excluding fat and bone,0.0,0.0009765625,10,3307,,0.004360779089861751
body_composition,body_comp_total_left_fat_mass,pearson_r,0.9104201181601695,0.0192113928243135,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.891208725335856,male,regression,"Total adipose tissue mass in the left side of the body (left arm and left leg combined), measured in kilograms",0.0,0.0009765625,10,3307,,0.0029916914682539685
body_composition,body_comp_total_lean_mass,pearson_r,0.8647511381621577,0.019119716148791488,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.8456314220133662,male,regression,"Total lean body mass measured in kilograms via DXA scan, representing muscle and organ tissue excluding fat and bone",0.0,0.0009765625,10,3307,,0.0029916914682539685
body_composition,body_comp_total_fat_free_mass,pearson_r,0.868630383925389,0.01902934963952496,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.8496010342858641,male,regression,"Total fat-free mass of the entire body, measured in kilograms, representing total lean tissue mass including muscle and bone",0.0,0.0009765625,10,3307,,0.0029916914682539685
body_composition,body_comp_total_lean_mass,pearson_r,0.8376123347861508,0.018972239213083997,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.8186400955730668,female,regression,"Total lean body mass measured in kilograms via DXA scan, representing muscle and organ tissue excluding fat and bone",0.0,0.0009765625,10,3307,,0.004360779089861751
body_composition,body_comp_gynoid_fat_free_mass,pearson_r,0.8087706375913492,0.01894468273536931,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.7898259548559798,female,regression,Fat-free mass (lean tissue and bone) in the gynoid region (hip/lower body area) measured by DXA,0.0,0.0009765625,10,3307,,0.004360779089861751
body_composition,body_comp_legs_fat_free_mass,pearson_r,0.8645670052985501,0.018909275161757444,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.8456577301367927,male,regression,Fat-free mass (lean tissue and bone) in both legs combined measured by DXA,0.0,0.0009765625,10,3307,,0.0029916914682539685
body_composition,body_comp_total_fat_mass,pearson_r,0.9101489120594748,0.01882504807523555,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.8913238639842392,male,regression,"Total body fat mass across all regions (arms, legs, trunk, android and gynoid regions), measured in kilograms via DXA",0.0,0.0009765625,10,3307,,0.0029916914682539685
body_composition,body_comp_leg_right_fat_free_mass,pearson_r,0.8545789888395039,0.018757102508713652,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.8358218863307902,male,regression,"Fat-free mass (lean tissue, bone, organs) in the right leg, measured via DXA",0.0,0.0009765625,10,3307,,0.0029916914682539685
body_composition,body_comp_total_left_fat_free_mass,pearson_r,0.8269862234931027,0.018708193710844312,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.8082780297822584,female,regression,Fat-free mass (lean tissue and bone) in the entire left side of the body,0.0,0.0009765625,10,3307,,0.004360779089861751
body_composition,body_comp_gynoid_fat_free_mass,pearson_r,0.8307529944478926,0.018694564922579815,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.8120584295253128,male,regression,Fat-free mass (lean tissue and bone) in the gynoid region (hip/lower body area) measured by DXA,0.0,0.0009765625,10,3307,,0.0029916914682539685
body_composition,body_comp_total_fat_free_mass,pearson_r,0.8416344217517912,0.018627456449508917,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.8230069653022822,female,regression,"Total fat-free mass of the entire body, measured in kilograms, representing total lean tissue mass including muscle and bone",0.0,0.0009765625,10,3307,,0.004360779089861751
body_composition,body_comp_trunk_right_lean_mass,pearson_r,0.778356756293857,0.018537371645568235,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.7598193846482888,male,regression,"Lean tissue mass (muscle and organs) in the right side of the trunk region, measured via DXA",0.0,0.0009765625,10,3307,,0.0029916914682539685
body_composition,body_comp_total_right_lean_mass,pearson_r,0.8313375945365575,0.018525788974649182,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.8128118055619084,female,regression,Total lean body mass (muscle and other fat-free tissue) in the right half of the body measured via DXA,0.0,0.0009765625,10,3307,,0.004360779089861751
body_composition,body_comp_leg_left_fat_free_mass,pearson_r,0.8559179141940803,0.01843987887277465,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.8374780353213056,male,regression,"Fat-free mass (lean tissue mass including muscle, bone, water, organs) of left leg measured in kilograms from DXA body composition analysis",0.0,0.0009765625,10,3307,,0.0029916914682539685
body_composition,body_comp_total_right_lean_mass,pearson_r,0.862045701338902,0.01841159455599939,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.8436341067829026,male,regression,Total lean body mass (muscle and other fat-free tissue) in the right half of the body measured via DXA,0.0,0.0009765625,10,3307,,0.0029916914682539685
body_composition,body_comp_total_right_fat_mass,pearson_r,0.9066058259640247,0.01840052878343368,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.888205297180591,male,regression,Total fat mass on the right side of body measured in kilograms via DXA scan,0.0,0.0009765625,10,3307,,0.0029916914682539685
body_composition,body_comp_gynoid_lean_mass,pearson_r,0.8279032379114918,0.01838555156987154,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.8095176863416202,male,regression,"Lean mass in the gynoid region (hips, buttocks, and thighs), measured in kilograms, representing fat-free tissue in the lower body",0.0,0.0009765625,10,3307,,0.0029916914682539685
body_composition,body_comp_legs_lean_mass,pearson_r,0.860408412377794,0.018238892615310642,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.8421695197624833,male,regression,"Total lean mass in both legs, measured in kilograms, representing fat-free tissue mass in the lower extremities",0.0,0.0009765625,10,3307,,0.0029916914682539685
body_composition,body_comp_total_right_fat_free_mass,pearson_r,0.8344870824125517,0.01822775110131103,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.8162593313112406,female,regression,"Total fat-free mass (lean tissue including muscle, bone, organs) in the right half of the body",0.0,0.0009765625,10,3307,,0.004360779089861751
body_composition,body_comp_total_right_fat_free_mass,pearson_r,0.8652792570123605,0.01822496920412575,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.8470542878082348,male,regression,"Total fat-free mass (lean tissue including muscle, bone, organs) in the right half of the body",0.0,0.0009765625,10,3307,,0.0029916914682539685
body_composition,body_comp_leg_right_lean_mass,pearson_r,0.8500925746092074,0.01818647722443334,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.8319060973847741,male,regression,"Lean tissue mass (fat-free mass) of right leg measured in kilograms from DXA, including muscle, bone, and water",0.0,0.0009765625,10,3307,,0.0029916914682539685
body_composition,body_comp_legs_diff_bone_mass,pearson_r,0.02146686155974558,0.01806057723872399,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.0034062843210215903,female,regression,Asymmetry in bone mineral mass between left and right legs,0.39197303126855093,0.001953125,10,3307,,0.008264533296943231
body_composition,body_comp_leg_left_lean_mass,pearson_r,0.8510438967371494,0.017714503376235813,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.8333293933609136,male,regression,Lean body mass (fat-free mass) of the left leg including muscle and bone,0.0,0.0009765625,10,3307,,0.0029916914682539685
body_composition,body_comp_trunk_right_fat_free_mass,pearson_r,0.7847922288731205,0.017691871685192595,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.7671003571879279,male,regression,"Fat-free mass of the right trunk/torso, representing muscle and bone without adipose tissue",0.0,0.0009765625,10,3307,,0.0029916914682539685
body_composition,body_comp_trunk_left_fat_mass,pearson_r,0.9406711511434803,0.017078110416317904,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.9235930407271624,female,regression,Fat mass of the left trunk/torso measured via DXA,0.0,0.0009765625,10,3307,,0.004360779089861751
body_composition,body_comp_trunk_right_lean_mass,pearson_r,0.7451373020396981,0.01682924833526489,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.7283080537044332,female,regression,"Lean tissue mass (muscle and organs) in the right side of the trunk region, measured via DXA",4.920298386563607e-297,0.0009765625,10,3307,,0.004360779089861751
body_composition,total_scan_vat_area,pearson_r,0.7609770619675605,0.016318849680153846,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.7446582122874067,male,regression,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat",1.607562980032242e-300,0.0009765625,10,3295,,0.0029916914682539685
body_composition,body_comp_legs_diff_lean_mass,pearson_r,0.03958255762140943,0.016051131695441583,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.023531425925967846,all,regression,"Difference in lean muscle mass between left and right legs measured by DXA imaging, typically expressed in grams or kilograms",0.036287638556095354,0.0009765625,10,3307,,0.0037293922244094487
body_composition,body_comp_trunk_fat_mass,pearson_r,0.9446003440944905,0.015952930018869438,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.928647414075621,female,regression,"Mass of adipose tissue in the trunk region (chest, abdomen, lower back) measured in kilograms via dual-energy X-ray absorptiometry (DXA)",0.0,0.0009765625,10,3307,,0.004360779089861751
body_composition,body_comp_leg_left_lean_mass,pearson_r,0.8387399642155371,0.015827470072146355,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.8229124941433907,female,regression,Lean body mass (fat-free mass) of the left leg including muscle and bone,0.0,0.0009765625,10,3307,,0.004360779089861751
body_composition,body_comp_leg_left_fat_free_mass,pearson_r,0.8435263169869891,0.015761901589987692,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.8277644153970014,female,regression,"Fat-free mass (lean tissue mass including muscle, bone, water, organs) of left leg measured in kilograms from DXA body composition analysis",0.0,0.0009765625,10,3307,,0.004360779089861751
body_composition,body_comp_trunk_right_fat_free_mass,pearson_r,0.7512657622064361,0.01572004323056231,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.7355457189758738,female,regression,"Fat-free mass of the right trunk/torso, representing muscle and bone without adipose tissue",2.16708280102969e-304,0.0009765625,10,3307,,0.004360779089861751
body_composition,body_comp_android_lean_mass,pearson_r,0.7520833895606271,0.015543071596608615,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.7365403179640185,female,regression,"Lean mass in the android region (upper body/abdomen), measured in kilograms, representing fat-free tissue in the central body",7.243992608326074e-306,0.0009765625,10,3307,,0.004360779089861751
body_composition,body_comp_android_fat_free_mass,pearson_r,0.7541712394770453,0.015385899220741628,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.7387853402563037,female,regression,"Fat-free mass (lean tissue including muscle and bone) in the android region (upper body/truncal obesity pattern area), measured in kilograms",1.3201289259769493e-308,0.0009765625,10,3307,,0.004360779089861751
body_composition,body_comp_legs_diff_fat_mass,pearson_r,0.028904719667794936,0.015350778802738548,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.013553940865056388,all,regression,"Differential fat mass in the legs, measured in kilograms, representing asymmetry or variation in fat distribution between legs",0.12562963327420054,0.0009765625,10,3307,,0.0037293922244094487
body_composition,body_comp_legs_lean_mass,pearson_r,0.8460185469895316,0.015033765745690264,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.8309847812438413,female,regression,"Total lean mass in both legs, measured in kilograms, representing fat-free tissue mass in the lower extremities",0.0,0.0009765625,10,3307,,0.004360779089861751
body_composition,body_comp_total_total_mass,pearson_r,0.7612278612306428,0.014993658830951384,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.7462342023996914,all,regression,"Total body mass measured in kilograms via DXA scan, representing sum of all tissues (fat, lean, bone)",0.0,0.001953125,10,3307,,0.00706914645522388
body_composition,body_comp_trunk_right_fat_mass,pearson_r,0.94055394186772,0.014879480279566426,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.9256744615881536,female,regression,Fat mass in the right trunk region measured in kilograms via DXA scan,0.0,0.0009765625,10,3307,,0.004360779089861751
body_composition,body_comp_legs_fat_free_mass,pearson_r,0.8502558782355578,0.014859353020133192,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.8353965252154246,female,regression,Fat-free mass (lean tissue and bone) in both legs combined measured by DXA,0.0,0.0009765625,10,3307,,0.004360779089861751
body_composition,body_comp_leg_right_lean_mass,pearson_r,0.8370178432715385,0.014269648197098306,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.8227481950744402,female,regression,"Lean tissue mass (fat-free mass) of right leg measured in kilograms from DXA, including muscle, bone, and water",0.0,0.0009765625,10,3307,,0.004360779089861751
body_composition,body_comp_arms_diff_tissue_mass,pearson_r,0.02370005293946307,0.014184626785678691,True,0.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.009515426153784378,male,regression,"Difference in tissue mass between right and left arms, representing asymmetry in total tissue composition",0.4230180954140487,0.0322265625,10,3307,,0.07116391947940504
body_composition,body_comp_leg_right_fat_free_mass,pearson_r,0.841633128732427,0.014094290364888185,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.8275388383675388,female,regression,"Fat-free mass (lean tissue, bone, organs) in the right leg, measured via DXA",0.0,0.0009765625,10,3307,,0.004360779089861751
body_composition,total_scan_sat_mass,pearson_r,0.07010530064651632,0.013567994166114018,True,0.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.056537306480402304,all,regression,Total saturated adipose tissue mass measured in grams via DXA imaging,0.014047524121788738,0.0419921875,10,3304,,0.13267889861563517
body_composition,body_comp_total_bone_mass,pearson_r,0.7102486377957777,0.013235704163212625,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.6970129336325651,male,regression,Total bone mineral content/mass in the entire body measured by DXA,1.508100620615219e-247,0.0009765625,10,3307,,0.0029916914682539685
body_composition,body_comp_arms_bone_mass,pearson_r,0.6028904773400269,0.013194984782908148,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5896954925571187,female,regression,Combined bone mineral mass of both arms measured via DXA,2.8300520461870222e-161,0.001953125,10,3307,,0.008264533296943231
body_composition,body_comp_android_tissue_mass,pearson_r,0.9437060384960099,0.01306523175076113,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.9306408067452487,male,regression,"Total tissue mass in android region (upper body/abdominal area) measured in kilograms from DXA, including fat and lean tissue",0.0,0.0009765625,10,3307,,0.0029916914682539685
body_composition,body_comp_android_total_mass,pearson_r,0.9436177968123763,0.012930707513798878,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.9306870892985775,male,regression,Total mass of the android region (upper body/abdominal area) measured via DXA,0.0,0.0009765625,10,3307,,0.0029916914682539685
body_composition,body_comp_total_left_bone_mass,pearson_r,0.678059260147897,0.012499210873736177,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.6655600492741608,male,regression,"Total bone mineral mass in the left side of the body (left arm and left leg skeletal bone), measured in grams",1.5586854128218432e-216,0.0009765625,10,3307,,0.0029916914682539685
body_composition,body_comp_arms_diff_lean_mass,pearson_r,0.02327629753589925,0.012398310301592263,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.010877987234306987,female,regression,Asymmetry measure representing the difference in lean mass between left and right arms,0.3565533061193054,0.009765625,10,3307,,0.03611790314885496
body_composition,body_comp_arm_right_fat_free_mass,pearson_r,0.6435355425949508,0.011992406050273186,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.6315431365446776,female,regression,Fat-free mass (lean tissue) in the right arm measured by DXA,1.3415321869166668e-197,0.0009765625,10,3307,,0.004360779089861751
body_composition,body_comp_total_diff_fat_mass,pearson_r,0.10443634849614272,0.01194512441659748,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.09249122407954524,male,regression,Asymmetry measure representing the difference in total fat mass between left and right body halves,4.9843741538560526e-05,0.0009765625,10,3307,,0.0029916914682539685
body_composition,body_comp_arm_right_lean_mass,pearson_r,0.6374726112333915,0.011864875624879367,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.6256077356085121,female,regression,"Lean mass (fat-free mass) of the right arm, measured in kilograms, including muscle, bone, and other non-fat tissues",8.610347171270226e-193,0.0009765625,10,3307,,0.004360779089861751
body_composition,body_comp_arms_diff_lean_mass,pearson_r,0.016121951104844368,0.011860916145839659,True,0.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.00426103495900471,male,regression,Asymmetry measure representing the difference in lean mass between left and right arms,0.524539703343933,0.0419921875,10,3307,,0.0918876665249433
body_composition,body_comp_android_fat_free_mass,pearson_r,0.7729381742575596,0.011333460019988917,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.7616047142375707,male,regression,"Fat-free mass (lean tissue including muscle and bone) in the android region (upper body/truncal obesity pattern area), measured in kilograms",7.5226e-320,0.0009765625,10,3307,,0.0029916914682539685
body_composition,body_comp_android_lean_mass,pearson_r,0.770246168221183,0.011187282477437943,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.759058885743745,male,regression,"Lean mass in the android region (upper body/abdomen), measured in kilograms, representing fat-free tissue in the central body",3.17401476e-316,0.0009765625,10,3307,,0.0029916914682539685
body_composition,body_comp_total_left_fat_mass,pearson_r,0.9274489537398072,0.010904639456251197,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.916544314283556,all,regression,"Total adipose tissue mass in the left side of the body (left arm and left leg combined), measured in kilograms",0.0,0.0009765625,10,3307,,0.0037293922244094487
body_composition,body_comp_arms_fat_free_mass,pearson_r,0.6506303267242425,0.01081351203576586,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.6398168146884766,female,regression,"Fat-free mass in both arms measured in kilograms via DXA scan, representing lean muscle and bone tissue",5.350724342956297e-203,0.0009765625,10,3307,,0.004360779089861751
body_composition,body_comp_total_right_bone_mass,pearson_r,0.6916675626634742,0.010706771344446087,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.6809607913190281,male,regression,Total bone mineral mass in the right half of the body measured by DXA (dual-energy x-ray absorptiometry),1.2153302864822703e-229,0.0009765625,10,3307,,0.0029916914682539685
body_composition,body_comp_leg_right_fat_mass,pearson_r,0.8348567813594332,0.010646820288745862,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.8242099610706873,female,regression,"Absolute fat tissue mass in the right leg measured by DXA imaging, expressed in kilograms",0.0,0.0009765625,10,3307,,0.004360779089861751
body_composition,body_comp_arms_lean_mass,pearson_r,0.64572378144016,0.0105760014459777,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.6351477799941823,female,regression,"Lean mass in both arms measured in kilograms via DXA scan, representing muscle tissue in upper extremities",4.648240819784126e-199,0.0009765625,10,3307,,0.004360779089861751
body_composition,body_comp_total_fat_mass,pearson_r,0.9281486003798664,0.010483969155494433,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.9176646312243719,all,regression,"Total body fat mass across all regions (arms, legs, trunk, android and gynoid regions), measured in kilograms via DXA",0.0,0.0009765625,10,3307,,0.0037293922244094487
body_composition,body_comp_arm_left_fat_mass,pearson_r,0.7301050822149917,0.01033268511173202,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.7197723971032597,male,regression,Fat mass of the left arm measured via DXA,1.3914091418564082e-268,0.0009765625,10,3307,,0.0029916914682539685
body_composition,body_comp_arm_right_bone_mass,pearson_r,0.22143027711272706,0.010283039423790163,True,0.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.2111472376889369,all,regression,Bone mineral mass in the right arm measured via DXA,4.7406993405822704e-32,0.0185546875,10,3307,,0.06039613045302013
body_composition,body_comp_total_right_fat_mass,pearson_r,0.9259299811509759,0.010144519224897341,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.9157854619260786,all,regression,Total fat mass on the right side of body measured in kilograms via DXA scan,0.0,0.0009765625,10,3307,,0.0037293922244094487
body_composition,body_comp_android_fat_mass,pearson_r,0.5114078893309101,0.010144480673038636,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.5012634086578714,male,regression,"Fat mass in the android region (upper body/abdominal area), measured in kilograms, indicating abdominal/visceral adiposity",2.6456859612191753e-108,0.0009765625,10,3307,,0.0029916914682539685
body_composition,body_comp_trunk_diff_tissue_mass,pearson_r,0.17702436093997712,0.010033307713299605,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.1669910532266775,female,regression,"Asymmetry measure of total tissue mass (fat-free plus fat mass) within the trunk region, representing left-right differential",6.929449824361414e-13,0.0009765625,10,3307,,0.004360779089861751
body_composition,body_comp_legs_fat_mass,pearson_r,0.8393724653865048,0.009839824486289173,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.8295326409002156,female,regression,"Fat tissue mass in both legs combined, measured via DXA",0.0,0.0009765625,10,3307,,0.004360779089861751
body_composition,body_comp_legs_diff_bone_mass,pearson_r,0.02139972601194036,0.00981774961005406,True,0.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.0115819764018863,male,regression,Asymmetry in bone mineral mass between left and right legs,0.3243810093083225,0.1162109375,10,3307,,0.2427349668560606
body_composition,body_comp_leg_left_bone_mass,pearson_r,0.7479465293290446,0.009072170397263046,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.7388743589317815,female,regression,Bone mineral content/mass in the left leg measured by DXA,9.515268320045168e-302,0.0009765625,10,3307,,0.004360779089861751
body_composition,body_comp_arms_fat_mass,pearson_r,0.7694900866070343,0.009071070395660352,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.760419016211374,male,regression,"Combined absolute fat tissue mass in both arms measured by DXA imaging, expressed in kilograms",3.32075127e-316,0.0009765625,10,3307,,0.0029916914682539685
body_composition,waist,pearson_r,0.9038272751409476,0.008899948040750894,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.8949273271001967,male,regression,"Waist circumference measured in centimeters, an anthropometric measurement of abdominal adiposity",0.0,0.0009765625,10,3395,,0.0029916914682539685
body_composition,body_comp_leg_left_fat_mass,pearson_r,0.837808148270696,0.00883669015719879,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.8289714581134973,female,regression,"Absolute fat tissue mass in the left leg measured by DXA imaging, expressed in kilograms",0.0,0.0009765625,10,3307,,0.004360779089861751
body_composition,body_comp_leg_right_tissue_mass,pearson_r,0.9164597458416462,0.008763943051522838,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.9076958027901234,female,regression,"Total tissue mass of the right leg, measured in kilograms, including all soft tissue components (muscle, fat, and connective tissue)",0.0,0.0009765625,10,3307,,0.004360779089861751
body_composition,body_comp_leg_right_total_mass,pearson_r,0.9183926056622621,0.008707665336043058,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.909684940326219,female,regression,"Total mass of the right leg, measured in kilograms, including all tissue types (bone, muscle, fat, and other soft tissues)",0.0,0.0009765625,10,3307,,0.004360779089861751
body_composition,body_comp_legs_tissue_mass,pearson_r,0.921522739638092,0.00856501967309875,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.9129577199649932,female,regression,"Total tissue mass (fat-free mass plus fat mass) in both legs combined, measured in kilograms via DXA",0.0,0.0009765625,10,3307,,0.004360779089861751
body_composition,body_comp_legs_total_mass,pearson_r,0.9234748561034044,0.008461364482603928,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.9150134916208005,female,regression,Total mass (lean + fat + bone) in both legs measured in kilograms via DXA scan,0.0,0.0009765625,10,3307,,0.004360779089861751
body_composition,body_comp_leg_left_tissue_mass,pearson_r,0.9178151809741886,0.008450604038922505,True,1.0,lower_body9,activity_stationary_walk,Age_Gender_BMI_height_VAT,0.9093645769352661,female,regression,Total tissue mass of the left leg via DXA scan,0.0,0.0009765625,10,3307,,0.004360779089861751
